metric,mean,std,seed_0,seed_1,seed_2,seed_3,seed_4
B_log_ret_hist_sec_der_nrmse,38.286209,5.187442,32.732852,45.216069,32.315974,38.404754,42.761397
B_qq_plot_funct,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
B_qq_plot_der,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
B_qq_plot_sec_der,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
B_qq_plot_funct_pct,0.435017,0.110921,0.619168,0.318219,0.473369,0.323402,0.440928
B_qq_plot_der_pct,1.211152,0.036661,1.239865,1.197845,1.260975,1.202084,1.154991
B_qq_plot_sec_der_pct,47.876673,2.839488,44.606434,50.914106,51.639518,46.070280,46.153027
B_qq_plot_funct_nrmse,0.120584,0.046704,0.199562,0.077411,0.147874,0.094938,0.083134
B_qq_plot_der_nrmse,0.299499,0.037648,0.330951,0.277899,0.255327,0.355971,0.277346
B_qq_plot_sec_der_nrmse,0.610803,0.049812,0.685785,0.535760,0.584209,0.630830,0.617430
B_acf_abs_r_funct,0.000006,0.000002,0.000004,0.000008,0.000008,0.000004,0.000003
B_acf_abs_r_der,0.000005,0.000002,0.000007,0.000007,0.000005,0.000003,0.000003
B_acf_abs_r_sec_der,0.000018,0.000007,0.000024,0.000027,0.000019,0.000008,0.000012
B_acf_abs_r_funct_pct,8.700078,1.837700,7.482176,11.183725,10.475355,8.033499,6.325635
B_acf_abs_r_der_pct,143.376868,31.195269,170.304918,175.294326,159.728344,102.089465,109.467286
B_acf_abs_r_sec_der_pct,190.935160,43.615054,150.679408,232.166392,249.088413,138.339073,184.402512
B_acf_abs_r_funct_nrmse,6.070589,1.301120,5.145924,7.670456,7.561481,5.478067,4.497014
B_acf_abs_r_der_nrmse,49.053327,8.670811,57.472207,59.109218,50.416304,37.508035,40.760869
B_acf_abs_r_sec_der_nrmse,76.559191,15.773886,90.222785,95.636079,79.164047,53.317673,64.455370
B_acf_sq_r_funct,0.000005,0.000002,0.000003,0.000009,0.000007,0.000004,0.000003
B_acf_sq_r_der,0.000005,0.000002,0.000006,0.000008,0.000005,0.000003,0.000004
B_acf_sq_r_sec_der,0.000017,0.000006,0.000020,0.000027,0.000017,0.000010,0.000013
B_acf_sq_r_funct_pct,11.298274,2.212142,9.419297,15.024221,12.562021,10.299373,9.186459
B_acf_sq_r_der_pct,766.618620,393.140788,1148.791423,1121.868946,959.302056,425.790006,177.340671
B_acf_sq_r_sec_der_pct,366.619110,111.382820,291.359853,311.506805,295.244844,349.415002,585.569044
B_acf_sq_r_funct_nrmse,6.486472,1.350808,5.390163,8.565463,7.555866,5.878889,5.041980
B_acf_sq_r_der_nrmse,39.290492,5.839658,41.790600,48.635667,39.622509,32.046072,34.357612
B_acf_sq_r_sec_der_nrmse,56.786544,9.942096,61.715626,72.287676,56.954847,43.531982,49.442587
B_roll_vol_hist_funct,0.591852,0.075947,0.573532,0.501219,0.638705,0.712808,0.532997
B_roll_vol_hist_der,0.840605,0.056146,0.741766,0.823552,0.877632,0.904744,0.855332
B_roll_vol_hist_sec_der,2.683388,0.161770,2.424582,2.766132,2.894946,2.589371,2.741909
B_roll_vol_hist_funct_pct,2.232256,0.074131,2.305639,2.272547,2.229502,2.261382,2.092211
B_roll_vol_hist_der_pct,108.092187,8.487488,100.536366,114.484425,117.893692,111.800050,95.746404
B_roll_vol_hist_sec_der_pct,273.323914,23.441830,270.238920,307.575229,291.681281,247.657483,249.466657
B_roll_vol_hist_funct_nrmse,0.868847,0.055319,0.857025,0.801177,0.904409,0.955436,0.826185
B_roll_vol_hist_der_nrmse,17.173106,0.581753,16.141180,17.007770,17.557313,17.826447,17.332820
B_roll_vol_hist_sec_der_nrmse,31.946010,0.969789,30.380391,32.449751,33.196719,31.395833,32.307358
B_tail_surv_funct,0.000002,0.000002,0.000004,0.000000,0.000002,0.000000,0.000000
B_tail_surv_der,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
B_tail_surv_sec_der,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
B_tail_surv_funct_pct,0.325612,0.214910,0.663091,0.177034,0.496601,0.167664,0.123672
B_tail_surv_der_pct,1.106704,0.055788,1.180983,1.098053,1.145384,1.015607,1.093491
B_tail_surv_sec_der_pct,9608429.604008,293302.832148,9316867.801256,10153151.939234,9568053.204913,9611885.732793,9392189.341842
B_tail_surv_funct_nrmse,0.105001,0.066511,0.212879,0.070038,0.151273,0.048062,0.042750
B_tail_surv_der_nrmse,14253.842240,528.713378,14941.980047,14113.983667,14803.250003,13693.001742,13716.995739
B_tail_surv_sec_der_nrmse,18736.719052,807.828224,17722.079492,19378.776371,19662.180407,17823.143410,19097.415581
