metric,mean,std,seed_0,seed_1,seed_2,seed_3,seed_4
A24_acf_lag1_sq_error,0.013224,0.001954,0.011494,0.012938,0.010773,0.015559,0.015357
A25_mean_rmse,3.146621,2.109636,0.533960,6.453498,4.433310,1.495171,2.817168
A26_std_error,0.062177,0.029368,0.091379,0.043764,0.018443,0.096888,0.060412
A27_logreturn_std_error,0.000754,0.000295,0.000903,0.000920,0.000175,0.000977,0.000793
A28_kurtosis_ratio,1.670714,0.240757,1.882742,1.426673,1.657435,1.996761,1.389957
A29_sigma_mean_error,0.012373,0.005839,0.015841,0.014695,0.001193,0.017668,0.012468
A30_vol_path_rmse,1.046128,0.777086,0.379060,1.626790,0.707603,0.250555,2.266632
A31_rolling_vol_ks,0.069106,0.025421,0.087285,0.069768,0.026215,0.100770,0.061494
A32_vol_of_vol_error,0.000123,0.000152,0.000005,0.000005,0.000405,0.000160,0.000038
A33_sigma_corr,-0.002766,0.004281,-0.002016,-0.005771,0.005260,-0.006352,-0.004954
A34_sigma_rmse,0.098481,0.002543,0.098985,0.100928,0.093950,0.097800,0.100742
grid_tvd,8.229790,2.481026,5.930901,12.576199,7.353783,6.039715,9.248352
B_log_ret_hist_funct,2.143019,1.078946,2.810435,2.319888,0.464638,3.603876,1.516260
B_log_ret_hist_der,0.106081,0.017230,0.136390,0.103440,0.102028,0.105748,0.082797
B_log_ret_hist_sec_der,0.210771,0.066155,0.312640,0.183766,0.257613,0.125674,0.174163
B_log_ret_hist_funct_pct,12.843161,4.191540,15.332465,14.551471,4.987028,16.943860,12.400985
B_log_ret_hist_der_pct,41.393260,4.590140,47.523814,41.963822,36.158668,36.246303,45.073691
B_log_ret_hist_sec_der_pct,562804.530756,382587.890485,577753.179503,677289.120098,252247.001241,103053.900486,1203679.452453
B_log_ret_hist_funct_nrmse,3.837282,1.150959,4.587792,4.168217,1.865409,5.195195,3.369797
B_log_ret_hist_der_nrmse,17.636968,1.415236,20.062779,17.472013,17.352431,17.665864,15.631752
B_log_ret_hist_sec_der_nrmse,37.494866,5.940608,46.235142,35.447259,41.969468,29.313833,34.508631
B_log_ret_hist_funct_cvar90,9.379805,2.857680,11.213274,10.231843,4.502352,12.772758,8.178801
B_log_ret_hist_funct_cvar95,10.642370,3.129088,12.836708,11.371264,5.294567,14.311410,9.397902
B_qq_plot_funct,0.000001,0.000000,0.000001,0.000001,0.000000,0.000001,0.000001
B_qq_plot_der,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
B_qq_plot_sec_der,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
B_qq_plot_funct_pct,16.099393,5.559757,15.003110,26.817290,12.941554,14.819069,10.915943
B_qq_plot_der_pct,7.271365,2.103764,8.631421,8.051736,3.352650,9.329461,6.991558
B_qq_plot_sec_der_pct,88.722670,6.044923,98.609507,91.144340,85.117028,80.614853,88.127624
B_qq_plot_funct_nrmse,2.486944,0.677122,2.740441,3.064742,1.198392,2.969987,2.461159
B_qq_plot_der_nrmse,0.967618,0.249184,0.959662,0.881919,1.438801,0.848778,0.708928
B_qq_plot_sec_der_nrmse,1.078076,0.311237,1.098891,0.795777,1.540443,1.269401,0.685866
B_qq_plot_funct_cvar90,2.417607,0.692615,2.351178,3.275515,1.185582,2.490851,2.784909
B_qq_plot_funct_cvar95,2.729647,0.708970,2.578938,3.747587,1.608706,2.568763,3.144240
B_acf_abs_r_funct,0.000261,0.000070,0.000199,0.000313,0.000236,0.000371,0.000187
B_acf_abs_r_der,0.000006,0.000001,0.000007,0.000006,0.000008,0.000006,0.000005
B_acf_abs_r_sec_der,0.000016,0.000003,0.000017,0.000011,0.000019,0.000017,0.000015
B_acf_abs_r_funct_pct,55.234826,8.237575,48.679271,61.922395,51.428998,67.803846,46.339619
B_acf_abs_r_der_pct,123.943680,15.238516,136.886149,112.109046,136.955275,133.979505,99.788425
B_acf_abs_r_sec_der_pct,204.348923,51.925432,268.420293,151.737632,262.844963,150.142652,188.599077
B_acf_abs_r_funct_nrmse,42.314113,5.643827,37.281347,46.690357,40.597649,50.883757,36.117453
B_acf_abs_r_der_nrmse,55.117602,4.371355,56.542366,52.618092,61.739081,56.088503,48.599966
B_acf_abs_r_sec_der_nrmse,73.040325,6.495366,76.602459,60.980351,79.485116,76.208609,71.925087
B_acf_abs_r_funct_cvar90,61.942110,7.740193,53.890236,68.044663,63.317186,72.114157,52.344310
B_acf_abs_r_funct_cvar95,63.112258,7.913269,55.988805,69.609179,63.741734,73.592897,52.628672
B_acf_sq_r_funct,0.000163,0.000044,0.000119,0.000192,0.000153,0.000233,0.000120
B_acf_sq_r_der,0.000007,0.000001,0.000006,0.000007,0.000009,0.000007,0.000005
B_acf_sq_r_sec_der,0.000015,0.000001,0.000015,0.000013,0.000015,0.000016,0.000016
B_acf_sq_r_funct_pct,51.716849,8.681187,43.047698,58.189554,48.893798,65.162721,43.290472
B_acf_sq_r_der_pct,528.905466,154.912992,570.118863,472.387078,260.282945,634.593690,707.144754
B_acf_sq_r_sec_der_pct,507.896987,292.555765,1002.504442,230.965216,400.472595,241.822336,663.720344
B_acf_sq_r_funct_nrmse,36.822490,4.898488,31.667250,40.265123,35.967244,44.332143,31.880692
B_acf_sq_r_der_nrmse,45.572579,4.137164,42.907263,45.649851,52.331240,46.958165,40.016374
B_acf_sq_r_sec_der_nrmse,53.812100,1.870446,53.168332,50.585443,54.198855,56.028031,55.079838
B_acf_sq_r_funct_cvar90,56.359063,6.825296,48.213139,61.222815,58.837867,65.020407,48.501085
B_acf_sq_r_funct_cvar95,57.362794,6.846666,48.223327,62.415487,59.663705,65.951041,50.560411
B_roll_vol_hist_funct,52.630888,29.763358,69.312791,45.197234,13.226554,100.022597,35.395265
B_roll_vol_hist_der,1.131659,0.217782,1.312847,1.031286,0.893146,1.460426,0.960591
B_roll_vol_hist_sec_der,2.628543,0.218670,2.991435,2.376628,2.450538,2.732762,2.591352
B_roll_vol_hist_funct_pct,19.815467,4.372540,24.995067,20.517029,13.416735,23.761891,16.386613
B_roll_vol_hist_der_pct,130.513178,20.760583,147.627002,114.528510,105.360418,161.036980,124.012980
B_roll_vol_hist_sec_der_pct,249.307512,32.876282,192.671408,281.290367,270.711350,269.777573,232.086865
B_roll_vol_hist_funct_nrmse,7.839144,2.439160,9.421536,7.608008,4.115649,11.317854,6.732674
B_roll_vol_hist_der_nrmse,19.846987,1.892329,21.473804,19.032306,17.711818,22.648616,18.368393
B_roll_vol_hist_sec_der_nrmse,31.605540,1.303823,33.745411,30.078452,30.542576,32.253420,31.407842
B_roll_vol_hist_funct_cvar90,15.480785,5.061130,18.511059,15.473437,7.723305,22.721770,12.974353
B_roll_vol_hist_funct_cvar95,16.241239,5.431088,19.618080,16.214838,7.911117,23.941181,13.520979
B_tail_surv_funct,0.000830,0.000468,0.001125,0.000891,0.000052,0.001434,0.000649
B_tail_surv_der,0.000001,0.000000,0.000001,0.000001,0.000000,0.000002,0.000001
B_tail_surv_sec_der,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
B_tail_surv_funct_pct,8.524060,3.226245,10.379868,9.978194,2.336115,11.386549,8.539573
B_tail_surv_der_pct,7.450400,2.538214,9.187600,7.925174,3.008885,10.403226,6.727116
B_tail_surv_sec_der_pct,12731.344092,730.165390,11786.104851,13967.282771,12723.409678,12270.082808,12909.840350
B_tail_surv_funct_nrmse,2.705595,1.072583,3.388319,3.014906,0.726097,3.825596,2.573059
B_tail_surv_der_nrmse,94692.093391,31202.650054,115437.253703,102468.331492,38085.125438,128463.624541,89006.131780
B_tail_surv_sec_der_nrmse,20433.239593,1146.027389,19428.884719,21603.607697,20809.714099,18765.656915,21558.334536
B_tail_surv_funct_cvar90,3.686763,1.432216,4.616934,4.053234,1.086963,5.246257,3.430426
B_tail_surv_funct_cvar95,3.698973,1.436968,4.631799,4.065089,1.091788,5.266063,3.440125
