k,epoch,train_loss,val_loss
0,0,9.73835257,9.49030280
0,1,9.32616749,9.41546619
0,2,9.26437771,9.38058066
0,3,9.22024274,9.35839105
0,4,9.23848501,9.35734940
0,5,9.26367998,9.32919240
0,6,9.21030018,9.34236515
0,7,9.24436650,9.33495271
0,8,9.22182795,9.36780167
0,9,9.25072604,9.32639968
0,10,9.19757041,9.31552243
0,11,9.16479638,9.19144619
0,12,9.06554759,9.06567812
0,13,8.93282115,8.95178473
0,14,8.82501251,8.87448299
0,15,8.77178013,8.82603037
0,16,8.68182853,8.78275621
0,17,8.67809343,8.74166942
0,18,8.58280230,8.71497381
0,19,8.59829614,8.70535862
0,20,8.60086855,8.69344532
0,21,8.59775263,8.67771316
0,22,8.57243979,8.68137538
0,23,8.62575349,8.66088867
0,24,8.56592995,8.66061640
0,25,8.53880200,8.64150357
0,26,8.50973496,8.64146185
0,27,8.46749145,8.63240540
0,28,8.47088864,8.62614357
0,29,8.48174977,8.63196778
0,30,8.47568437,8.61153662
0,31,8.46297348,8.59789431
0,32,8.49565312,8.59650195
0,33,8.45324266,8.59073257
0,34,8.48924986,8.60236299
0,35,8.44562103,8.58672071
0,36,8.47419074,8.58014965
0,37,8.44649249,8.57357919
0,38,8.47693110,8.58151186
0,39,8.43293101,8.56870127
0,40,8.48536265,8.58245170
0,41,8.45733163,8.56493783
0,42,8.47807825,8.56816185
0,43,8.47152391,8.55998290
0,44,8.46629503,8.58638203
0,45,8.41473570,8.56470633
0,46,8.44123635,8.56893098
0,47,8.44322091,8.55739534
0,48,8.41171180,8.57486641
0,49,8.43848887,8.54722786
0,50,8.45036273,8.55417919
0,51,8.44190747,8.55896962
0,52,8.46756124,8.56185246
0,53,8.46271849,8.54686475
0,54,8.46767747,8.56277955
0,55,8.49686515,8.54294455
0,56,8.42101315,8.54521346
0,57,8.40223390,8.54277682
0,58,8.43276340,8.54022074
0,59,8.46385330,8.53990483
0,60,8.41951212,8.54316962
0,61,8.43652999,8.55140316
0,62,8.40551819,8.54084992
0,63,8.42456132,8.54402363
0,64,8.45425370,8.53717852
0,65,8.44594249,8.54013443
0,66,8.40469375,8.54119623
0,67,8.40662040,8.53286338
0,68,8.41995010,8.53161311
0,69,8.40236914,8.53987455
0,70,8.41727927,8.53257275
0,71,8.44570366,8.52656174
0,72,8.41362509,8.53837156
0,73,8.34825020,8.53465128
0,74,8.44974706,8.53737187
0,75,8.46838737,8.53289831
0,76,8.42470363,8.52331579
0,77,8.37704846,8.53343427
0,78,8.40711653,8.52873218
0,79,8.39152664,8.53239822
0,80,8.39761120,8.54393697
0,81,8.38762066,8.53645015
0,82,8.41834864,8.52967799
0,83,8.40895382,8.52670109
0,84,8.41897838,8.53335273
0,85,8.36808710,8.54809356
0,86,8.40354517,8.52643406
0,87,8.39104648,8.52744579
0,88,8.40742865,8.52782691
0,89,8.46528503,8.52721488
0,90,8.40367688,8.53113878
0,91,8.42706707,8.52577472
0,92,8.37346175,8.53535235
0,93,8.40331239,8.52632177
0,94,8.42736533,8.51479614
0,95,8.41714367,8.52414775
0,96,8.42645550,8.52705944
0,97,8.40454373,8.54513860
0,98,8.35184194,8.53376961
0,99,8.34808756,8.51853526
0,100,8.35470037,8.51847970
0,101,8.34962820,8.52247298
0,102,8.41194755,8.52882838
0,103,8.37801635,8.52676475
0,104,8.38928393,8.52920699
0,105,8.41606405,8.53297615
0,106,8.36768863,8.51999867
0,107,8.40472093,8.53014433
0,108,8.41570583,8.51381111
0,109,8.39540869,8.53639817
0,110,8.38493210,8.51825762
0,111,8.42661431,8.52144063
0,112,8.39923112,8.52695239
0,113,8.37469126,8.52680218
0,114,8.38672829,8.51407421
0,115,8.37116586,8.52486980
0,116,8.37392616,8.52982116
0,117,8.36986923,8.52141726
0,118,8.38432345,8.52420270
0,119,8.38833094,8.52263224
0,120,8.36808348,8.53005600
0,121,8.40707165,8.51623011
0,122,8.36646232,8.52452075
0,123,8.37447852,8.53319156
0,124,8.38027740,8.52076650
0,125,8.40929830,8.52045155
0,126,8.40767774,8.51760733
0,127,8.38290238,8.52622521
0,128,8.39045972,8.52109432
0,129,8.36626297,8.50729632
0,130,8.35941510,8.52623057
0,131,8.35787061,8.51492381
0,132,8.41488993,8.51628101
0,133,8.32764529,8.53920567
0,134,8.39008281,8.52030432
0,135,8.35254574,8.52423382
0,136,8.42693344,8.53909564
0,137,8.39747070,8.51715076
0,138,8.40004757,8.51934862
0,139,8.34134363,8.52557409
0,140,8.36430225,8.51491106
0,141,8.37767416,8.52224839
0,142,8.38373256,8.51960480
0,143,8.40993729,8.53532636
0,144,8.40026826,8.52933908
0,145,8.43430224,8.52787697
0,146,8.41748366,8.52109909
0,147,8.33608969,8.51066208
0,148,8.41584449,8.51148891
0,149,8.38024938,8.52022088
0,150,8.41474959,8.51229167
0,151,8.37804395,8.52252984
0,152,8.40305790,8.51721478
0,153,8.40258706,8.52302754
0,154,8.42971510,8.52282596
0,155,8.33737260,8.52478147
0,156,8.41835964,8.52387786
0,157,8.42283063,8.50984752
0,158,8.41104546,8.51130617
0,159,8.39498976,8.51475072
0,160,8.35118032,8.50792658
0,161,8.45192163,8.53110576
0,162,8.42254169,8.53429556
0,163,8.34332615,8.50930452
0,164,8.40389836,8.51880097
0,165,8.33943480,8.51935804
0,166,8.37256519,8.51561153
0,167,8.36972897,8.51989639
0,168,8.36954045,8.53220201
0,169,8.37444624,8.52342117
0,170,8.37962289,8.52062929
0,171,8.40734100,8.50657880
0,172,8.37760510,8.50991678
0,173,8.33211234,8.52026856
0,174,8.37276624,8.52319276
0,175,8.37169918,8.51610017
0,176,8.40054098,8.50958729
0,177,8.37696049,8.51283622
0,178,8.35547549,8.52387607
0,179,8.37228756,8.52000594
0,180,8.33673428,8.51476681
0,181,8.37462336,8.51695979
0,182,8.36209656,8.50889540
0,183,8.34520331,8.51978910
0,184,8.33718079,8.53019559
0,185,8.36214925,8.51163614
0,186,8.36890152,8.51042843
0,187,8.41083944,8.51961362
0,188,8.38449994,8.52351475
0,189,8.44040564,8.52175629
0,190,8.36517221,8.52095151
0,191,8.39832956,8.52826476
0,192,8.35598832,8.51549411
0,193,8.35920945,8.52236938
0,194,8.42260474,8.52817881
0,195,8.38472393,8.52651930
0,196,8.34209415,8.52053320
0,197,8.36573012,8.51417065
0,198,8.33971265,8.52398753
0,199,8.40522972,8.52119625
0,200,8.37196319,8.52327418
0,201,8.35670167,8.51860559
0,202,8.36012445,8.51899719
0,203,8.38005614,8.50898707
0,204,8.40737736,8.51905739
0,205,8.35954380,8.51173055
0,206,8.39506878,8.52091086
0,207,8.42757818,8.51438224
0,208,8.35662311,8.51587939
0,209,8.38035017,8.51907408
0,210,8.32564396,8.52036047
0,211,8.33211488,8.51868546
0,212,8.38817687,8.52170527
0,213,8.35169642,8.50627697
0,214,8.35698551,8.51321352
0,215,8.32971197,8.51227689
0,216,8.36627084,8.51343572
0,217,8.33266896,8.52151990
0,218,8.33927147,8.52424002
0,219,8.38654909,8.52283132
0,220,8.40037185,8.51840222
0,221,8.36161765,8.51293564
0,222,8.36476372,8.52072334
0,223,8.35614386,8.51747906
0,224,8.37891652,8.52336633
0,225,8.39181188,8.52279747
0,226,8.45506823,8.51894188
0,227,8.33919595,8.51880062
0,228,8.34544292,8.53097582
0,229,8.38972378,8.50984144
0,230,8.36767322,8.52879059
0,231,8.37470499,8.51170290
0,232,8.39357409,8.52861404
0,233,8.36908667,8.51430714
0,234,8.36950976,8.51205814
0,235,8.31764610,8.51799226
0,236,8.36809842,8.51183319
0,237,8.34708932,8.50665593
0,238,8.34955227,8.51901603
0,239,8.37401052,8.51664913
0,240,8.39724240,8.52296531
0,241,8.40379485,8.51705515
0,242,8.39060405,8.52259350
0,243,8.37531883,8.52192187
0,244,8.34777111,8.52077556
0,245,8.32632679,8.51853943
0,246,8.38986513,8.51631570
0,247,8.38631594,8.52524638
0,248,8.39208063,8.52101862
0,249,8.34804744,8.50974345
0,250,8.40408966,8.53844333
0,251,8.34895307,8.51591110
0,252,8.34586510,8.51869011
0,253,8.35390271,8.51194715
0,254,8.38351393,8.51284349
0,255,8.38466063,8.51238167
0,256,8.39768802,8.50796449
0,257,8.37120436,8.51867270
0,258,8.32410488,8.51886892
0,259,8.36542431,8.51485109
0,260,8.35633734,8.52819300
0,261,8.35987931,8.51485109
0,262,8.33224341,8.52771437
0,263,8.34243505,8.51296258
0,264,8.30854522,8.50380695
0,265,8.37858728,8.52403617
0,266,8.39776936,8.52971971
0,267,8.34651804,8.52117956
0,268,8.34274784,8.52171206
0,269,8.33973703,8.53130329
0,270,8.34073021,8.51859522
0,271,8.37145713,8.50071365
0,272,8.38017103,8.52925968
0,273,8.36560297,8.52870882
0,274,8.35902181,8.52547002
0,275,8.40153131,8.51513982
0,276,8.32952940,8.51724851
0,277,8.32269895,8.51650047
0,278,8.35258883,8.51820445
0,279,8.36590587,8.52223957
0,280,8.36799735,8.51153982
0,281,8.37384304,8.51148403
0,282,8.34863487,8.53391337
0,283,8.35356116,8.52160811
0,284,8.34964661,8.51641047
0,285,8.33528772,8.52168894
0,286,8.31753767,8.51324880
0,287,8.32831421,8.50899339
0,288,8.33306637,8.52317977
0,289,8.34509639,8.52873611
0,290,8.34482658,8.52539539
0,291,8.36147089,8.50992739
0,292,8.34671384,8.51767886
0,293,8.35241371,8.52809572
0,294,8.39516497,8.52464044
0,295,8.32643408,8.51851797
0,296,8.36594883,8.51986396
0,297,8.35664555,8.51989067
0,298,8.36406597,8.52887869
0,299,8.33270174,8.52485478
0,300,8.37483761,8.52081478
0,301,8.36674604,8.51265562
0,302,8.39683804,8.51733518
0,303,8.29928337,8.51424766
0,304,8.31166422,8.52416682
0,305,8.38079786,8.53974199
0,306,8.35412413,8.51851094
0,307,8.36348672,8.51240969
0,308,8.37511835,8.52057362
0,309,8.33149916,8.51366007
0,310,8.37200746,8.51758111
0,311,8.32098694,8.51390672
0,312,8.40169662,8.52124310
0,313,8.30723271,8.53135800
0,314,8.35165721,8.52912235
0,315,8.33990231,8.52134562
0,316,8.30787526,8.52130866
0,317,8.35962111,8.53013265
0,318,8.33176854,8.52398598
0,319,8.27981763,8.51638198
0,320,8.33847752,8.52831030
0,321,8.33631906,8.50445986
0,322,8.32997534,8.52399719
0,323,8.36941355,8.51670504
0,324,8.35187228,8.52783430
0,325,8.34504516,8.51882529
0,326,8.35523480,8.51655340
0,327,8.31587395,8.51772213
0,328,8.35844955,8.53283274
0,329,8.34406346,8.51894879
0,330,8.32738139,8.52555835
0,331,8.32210788,8.51342750
0,332,8.33176582,8.52654076
0,333,8.32650539,8.51935053
0,334,8.34119757,8.52059543
0,335,8.35184135,8.52349436
0,336,8.34236142,8.51644981
0,337,8.32738461,8.51625597
0,338,8.31036250,8.53039539
0,339,8.38190085,8.53436720
0,340,8.32303347,8.52290475
0,341,8.32332239,8.53621542
0,342,8.28944001,8.53613734
0,343,8.33221689,8.52086937
0,344,8.34677988,8.51982284
0,345,8.35983600,8.52142751
0,346,8.31130269,8.51499391
