metric,mean,std,seed_0,seed_1,seed_2,seed_3,seed_4
A31_rolling_vol_ks,0.086267,0.051710,0.035269,0.145470,0.106829,0.015194,0.128570
A32_vol_of_vol_error,0.000384,0.000269,0.000114,0.000666,0.000511,0.000012,0.000616
A33_sigma_corr,0.004130,0.008214,0.002768,0.014833,0.008923,-0.009941,0.004066
A34_sigma_rmse,0.098614,0.001092,0.099884,0.097776,0.097627,0.100014,0.097771
grid_tvd,8.517857,1.334995,7.595539,8.836269,11.004353,7.530403,7.622719
B_log_ret_hist_funct,2.977409,2.342510,0.317980,5.889325,3.621119,0.176759,4.881863
B_log_ret_hist_der,0.119390,0.023830,0.088210,0.159458,0.122510,0.103905,0.122866
B_log_ret_hist_sec_der,0.231342,0.045551,0.244199,0.223424,0.196573,0.311421,0.181094
B_log_ret_hist_funct_pct,14.707890,8.894424,4.336530,23.850472,19.149885,3.627416,22.575147
B_log_ret_hist_der_pct,43.168674,2.181586,40.523470,43.246784,46.461534,41.119511,44.492070
B_log_ret_hist_sec_der_pct,619538.449848,351821.216446,1052824.365607,840402.426298,735205.824649,43992.717472,425266.915215
B_log_ret_hist_funct_nrmse,4.117834,2.311227,1.543181,6.641247,5.207608,1.150555,6.046579
B_log_ret_hist_der_nrmse,18.679144,1.852960,16.134589,21.693179,19.014539,17.511289,19.042126
B_log_ret_hist_sec_der_nrmse,39.588535,3.815439,40.862215,39.085399,36.661632,46.144889,35.188543
B_log_ret_hist_funct_cvar90,9.784773,5.382798,3.887584,15.913085,12.264625,2.829502,14.029068
B_log_ret_hist_funct_cvar95,10.895045,5.662542,4.921644,17.440306,13.544299,3.385607,15.183370
B_qq_plot_funct,0.000002,0.000001,0.000000,0.000003,0.000002,0.000000,0.000003
B_qq_plot_der,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
B_qq_plot_sec_der,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
B_qq_plot_funct_pct,13.236354,8.559989,3.147592,20.801667,19.262161,2.404801,20.565550
B_qq_plot_der_pct,8.754621,5.147414,2.762994,14.151381,11.264241,2.350987,13.243499
B_qq_plot_sec_der_pct,80.529595,10.617034,77.722750,71.559721,68.468873,97.228337,87.668296
B_qq_plot_funct_nrmse,2.945645,1.794713,0.903444,4.793645,3.859760,0.658962,4.512414
B_qq_plot_der_nrmse,1.424480,0.738158,0.613042,2.126479,1.802698,0.455230,2.124950
B_qq_plot_sec_der_nrmse,1.290032,0.383934,0.917630,1.565757,1.500724,0.747520,1.718528
B_qq_plot_funct_cvar90,3.125386,1.876830,1.036174,5.050411,4.058705,0.694474,4.787166
B_qq_plot_funct_cvar95,3.537618,2.145030,1.178097,5.720923,4.613765,0.730900,5.444408
B_acf_abs_r_funct,0.000057,0.000038,0.000041,0.000090,0.000113,0.000014,0.000026
B_acf_abs_r_der,0.000006,0.000001,0.000005,0.000007,0.000008,0.000005,0.000005
B_acf_abs_r_sec_der,0.000015,0.000005,0.000008,0.000014,0.000024,0.000012,0.000016
B_acf_abs_r_funct_pct,22.442294,9.215654,15.845083,28.243677,37.836234,13.740310,16.546169
B_acf_abs_r_der_pct,180.812395,19.957533,180.167743,199.243343,200.771532,145.497746,178.381608
B_acf_abs_r_sec_der_pct,186.378949,29.318095,128.909600,202.098858,191.462589,199.717948,209.705750
B_acf_abs_r_funct_nrmse,18.693872,6.872553,16.908367,25.105276,28.056059,9.913498,13.486158
B_acf_abs_r_der_nrmse,53.543582,5.013931,50.087065,57.634328,61.344256,49.869942,48.782317
B_acf_abs_r_sec_der_nrmse,69.765946,12.208731,52.504943,68.464973,89.848692,64.469170,73.541953
B_acf_abs_r_funct_cvar90,38.842832,13.694866,42.434279,54.223022,51.312733,18.733763,27.510361
B_acf_abs_r_funct_cvar95,43.004568,15.529539,48.367862,59.321982,57.641394,20.539309,29.152293
B_acf_sq_r_funct,0.000045,0.000026,0.000029,0.000067,0.000084,0.000012,0.000035
B_acf_sq_r_der,0.000006,0.000002,0.000005,0.000007,0.000011,0.000005,0.000005
B_acf_sq_r_sec_der,0.000017,0.000009,0.000011,0.000014,0.000034,0.000011,0.000013
B_acf_sq_r_funct_pct,25.042281,8.864415,16.753090,30.059228,39.245596,15.244858,23.908634
B_acf_sq_r_der_pct,501.840785,134.725153,569.930573,673.172701,569.287094,297.758499,399.055057
B_acf_sq_r_sec_der_pct,399.540234,91.994587,325.821078,467.111410,502.031886,258.715681,444.021114
B_acf_sq_r_funct_nrmse,18.680250,5.843019,15.650270,23.702974,26.567229,10.184622,17.296157
B_acf_sq_r_der_nrmse,44.499808,7.255293,40.625960,46.827114,57.688371,37.948462,39.409131
B_acf_sq_r_sec_der_nrmse,54.942927,13.086225,46.067096,51.862010,80.708802,45.946990,50.129735
B_acf_sq_r_funct_cvar90,40.429333,12.443841,39.168915,53.916763,52.535037,19.656065,36.869884
B_acf_sq_r_funct_cvar95,45.282132,13.985957,45.867967,60.890309,59.149471,23.545822,36.957089
B_roll_vol_hist_funct,92.067808,75.090694,11.515955,191.385908,101.650610,2.571601,153.214965
B_roll_vol_hist_der,1.503879,0.634983,0.791612,2.404332,1.329385,0.919395,2.074671
B_roll_vol_hist_sec_der,2.827075,0.653066,2.249921,3.922061,2.073667,2.894842,2.994885
B_roll_vol_hist_funct_pct,26.464642,15.611227,11.445621,43.824873,33.433873,4.493374,39.125470
B_roll_vol_hist_der_pct,137.835301,24.670271,116.800087,173.301762,105.898544,137.379819,155.796296
B_roll_vol_hist_sec_der_pct,267.084401,17.295393,254.503536,284.630332,265.887496,287.794382,242.606260
B_roll_vol_hist_funct_nrmse,9.345582,5.528709,3.840299,15.655610,11.409589,1.814750,14.007660
B_roll_vol_hist_der_nrmse,22.461668,4.867819,16.674700,29.060235,21.608629,17.970198,26.994578
B_roll_vol_hist_sec_der_nrmse,32.592442,3.730736,29.265677,38.639554,28.095994,33.196123,33.764862
B_roll_vol_hist_funct_cvar90,19.025515,11.057547,8.450387,31.409314,22.887628,3.637033,28.743214
B_roll_vol_hist_funct_cvar95,19.778057,11.266709,9.063119,32.386813,23.687503,4.054953,29.697899
B_tail_surv_funct,0.001287,0.001041,0.000088,0.002561,0.001574,0.000055,0.002158
B_tail_surv_der,0.000001,0.000001,0.000000,0.000003,0.000002,0.000000,0.000002
B_tail_surv_sec_der,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
B_tail_surv_funct_pct,10.226370,6.294013,2.917113,16.786151,13.412417,2.356104,15.660068
B_tail_surv_der_pct,8.369744,4.926874,2.582993,13.645199,10.644566,2.324471,12.651492
B_tail_surv_sec_der_pct,13519.475407,1202.993694,12393.633002,14752.591662,13523.039763,11973.801786,14954.310822
B_tail_surv_funct_nrmse,3.102349,1.873722,0.949440,5.111934,4.007348,0.750263,4.692758
B_tail_surv_der_nrmse,106254.592859,62715.778139,32308.346321,172584.104920,136236.786452,29308.447267,160835.279337
B_tail_surv_sec_der_nrmse,20738.809722,1948.424541,18815.228799,21861.692462,21407.405390,18200.536112,23409.185849
B_tail_surv_funct_cvar90,4.262990,2.580507,1.311152,7.012039,5.487980,1.013146,6.490631
B_tail_surv_funct_cvar95,4.276196,2.584567,1.319152,7.030797,5.499854,1.022486,6.508689
